scenario,group,day,S,I_P,I_W,R_P,total,pressure,risk_ratio
behaviour_alpha_1,behaviour,39,0.016422787947290313,0.12900041673701645,0.007596500082927845,0.8469802952327653,0.9999999999999999,0.1365969168199443,0.058887407305158276
behaviour_alpha_1,behaviour,40,0.01736989203554486,0.12231775896471836,0.007899787672894988,0.8524125613268417,1.0,0.13021754663761334,0.06458414329822396
behaviour_alpha_1,behaviour,41,0.018343454001405992,0.11608985062019928,0.008204377220858063,0.8573623181575366,1.0,0.12429422784105734,0.0706726486167993
behaviour_alpha_1,behaviour,42,0.01934275667289469,0.11028440150983958,0.008510021578945629,0.8618628202383201,1.0,0.11879442308878521,0.07716432661772539
behaviour_alpha_1,behaviour,43,0.020367005016059942,0.10487150094539227,0.008816525959549812,0.8659449680789979,1.0,0.11368802690494208,0.0840697985636791
behaviour_alpha_1,behaviour,44,0.021415327933525744,0.09982344694704719,0.009123743692932054,0.8696374814264949,0.9999999999999999,0.10894719063997924,0.0913988043086899
behaviour_alpha_1,behaviour,45,0.02248678050380823,0.09511458662050207,0.009431572865331556,0.8729670600103581,0.9999999999999999,0.10454615948583362,0.09916010993100997
behaviour_alpha_1,behaviour,46,0.023580346835547845,0.0907211672261891,0.009739953310393745,0.8759585326278693,1.0,0.10046112053658285,0.10736141970164208
behaviour_alpha_1,behaviour,47,0.024694943200911347,0.08662119741847664,0.010048864022344773,0.8786349953582672,0.9999999999999999,0.09667006144082141,0.11600929474338242
behaviour_alpha_1,behaviour,48,0.0258294215207987,0.0827943181026662,0.010358320718304224,0.8810179396582307,0.9999999999999999,0.09315263882097043,0.12510907699559468
behaviour_alpha_1,behaviour,49,0.026982573136587126,0.07922168235535307,0.010668373461846953,0.8831273710462128,0.9999999999999999,0.08989005581720003,0.1346648183257886
behaviour_alpha_1,behaviour,50,0.0281531326023774,0.07588584386254513,0.01097910449495832,0.884981919040119,0.9999999999999999,0.08686494835750344,0.14467921731021643
behaviour_alpha_2,behaviour,0,0.98,0.01,0.01,0.0,1.0,0.02,1.0
behaviour_alpha_2,behaviour,1,0.9488471483876719,0.01957438349293876,0.030562735594771434,0.0010157325246179902,1.0,0.050137119087710194,1.561363892037601
behaviour_alpha_2,behaviour,2,0.883280477720683,0.0387752123034944,0.0749329674731863,0.0030113425026364357,1.0000000000000002,0.1137081797766807,1.9324966395202272
behaviour_alpha_2,behaviour,3,0.7608922341644411,0.07853999353088682,0.1535609198456125,0.007006852459059584,1.0,0.2321009133764993,1.9551939456835168
behaviour_alpha_2,behaviour,4,0.5716471825515254,0.16223434970374503,0.25091832988819274,0.015200137856536636,0.9999999999999998,0.4131526795919378,1.5466412035823047
behaviour_alpha_2,behaviour,5,0.34999139281840147,0.32226719210561255,0.29584464882715233,0.031896766248833266,0.9999999999999997,0.6181118409327648,0.9180104462206594
behaviour_alpha_2,behaviour,6,0.16871815072454,0.5401571284227988,0.22868504158827477,0.06243967926438604,0.9999999999999996,0.7688421700110736,0.4233676268533393
behaviour_alpha_2,behaviour,7,0.06762594299413602,0.7055161066975514,0.11965629444113016,0.10720165586718208,0.9999999999999997,0.8251724011386815,0.1696010811166722
behaviour_alpha_2,behaviour,8,0.02546096093579142,0.7644780796903455,0.05035740069120681,0.15970355868265596,0.9999999999999997,0.8148354803815523,0.0658716083940618
behaviour_alpha_2,behaviour,9,0.010061157917604405,0.756437074585256,0.020005826568517134,0.21349594092862217,0.9999999999999998,0.7764429011537731,0.02644744320535327
behaviour_alpha_2,behaviour,10,0.004594736506474456,0.7218170841666062,0.008212419169307603,0.26537576015761155,0.9999999999999998,0.7300295033359138,0.01137742421099589
behaviour_alpha_2,behaviour,11,0.0026792071008310335,0.6793937845813475,0.0036986502296544052,0.3142283580881668,0.9999999999999998,0.6830924348110019,0.005444044843497602
behaviour_alpha_2,behaviour,12,0.0020777082769871088,0.6361691207970485,0.0019510062771701017,0.35980216464879405,0.9999999999999998,0.6381201270742186,0.0030668044288690247
behaviour_alpha_2,behaviour,13,0.0019949520687866057,0.5945677976591813,0.0012816544934128077,0.402155595778619,0.9999999999999998,0.5958494521525941,0.002155606977805883
behaviour_alpha_2,behaviour,14,0.0021352057629357587,0.5553612623928559,0.0010527198369904,0.44145081200721764,0.9999999999999998,0.5564139822298463,0.001895558635931144
behaviour_alpha_2,behaviour,15,0.0023826678457879646,0.5187237338114465,0.0010141338526209998,0.4778794644901442,0.9999999999999997,0.5197378676640675,0.001955055815876033
behaviour_alpha_2,behaviour,16,0.0026897152414962064,0.4846111515150039,0.0010633752426910915,0.5116357580008084,0.9999999999999996,0.48567452675769496,0.0021942855408232775
behaviour_alpha_2,behaviour,17,0.003035944911775855,0.4529009681384201,0.0011564206348083767,0.5429066663149953,0.9999999999999996,0.4540573887732285,0.002553363132699111
behaviour_alpha_2,behaviour,18,0.0034123788944472834,0.4234455703181452,0.0012734827589276404,0.5718685680284795,0.9999999999999997,0.42471905307707286,0.0030074296395894307
behaviour_alpha_2,behaviour,19,0.0038150607372082744,0.39609331178305907,0.0014052599762143098,0.598686367503518,0.9999999999999997,0.3974985717592734,0.0035478003147500076
behaviour_alpha_2,behaviour,20,0.004242332175086834,0.3706968914069369,0.0015471770762034425,0.6235135993417724,0.9999999999999996,0.37224406848314034,0.004173698544736407
behaviour_alpha_2,behaviour,21,0.004693620968839372,0.34711658820821045,0.0016968712005919365,0.6464929196223579,0.9999999999999996,0.3488134594088024,0.0048884762590893655
behaviour_alpha_2,behaviour,22,0.005168877191467397,0.32522133469077324,0.0018530503300759412,0.6677567377876831,0.9999999999999997,0.3270743850208492,0.0056978129428005
behaviour_alpha_2,behaviour,23,0.005668299477214211,0.30488886029391443,0.0020149555516566654,0.6874278846772144,0.9999999999999997,0.3069038158455711,0.006608819849023798
behaviour_alpha_2,behaviour,24,0.006192196061685635,0.28600543322061456,0.002182099032734784,0.7056202716849648,0.9999999999999998,0.28818753225334937,0.007629571956598424
behaviour_alpha_2,behaviour,25,0.006740910828554366,0.2684654348234764,0.0023541324480589603,0.72243952189991,0.9999999999999998,0.2708195672715354,0.008768847466739503
behaviour_alpha_2,behaviour,26,0.00731478184776645,0.2521708731969031,0.0025307792549943506,0.7379835657003359,0.9999999999999998,0.25470165245189746,0.010035969749044873
behaviour_alpha_2,behaviour,27,0.00791411675344803,0.23703088540419606,0.0027117992408134174,0.7523431986015422,0.9999999999999997,0.23974268464500947,0.011440699958527057
behaviour_alpha_2,behaviour,28,0.008539177196764312,0.2229612512829145,0.0028969698937076627,0.7656026016266133,0.9999999999999998,0.22585822117662216,0.012993154088607581
behaviour_alpha_2,behaviour,29,0.00919016841599583,0.20988392917720475,0.0030860768058198693,0.7778398256009793,0.9999999999999998,0.21297000598302462,0.01470373085694569
behaviour_alpha_2,behaviour,30,0.009867231858514494,0.19772661782549728,0.0032789090568074723,0.7891272412591805,0.9999999999999998,0.20100552688230475,0.016583043258754662
behaviour_alpha_2,behaviour,31,0.010570439752692047,0.18642234561304225,0.0034752574086611547,0.7995319572256043,0.9999999999999998,0.1898976030217034,0.018641850027328606
behaviour_alpha_2,behaviour,32,0.011299791025485824,0.17590908690310325,0.003674914121542541,0.809116207949868,0.9999999999999997,0.17958400102464578,0.020890985146019257
behaviour_alpha_2,behaviour,33,0.01205520824112767,0.1661294044510343,0.0038776736899621043,0.8179377136178756,0.9999999999999997,0.17000707814099641,0.02334128448106865
behaviour_alpha_2,behaviour,34,0.012836535355869403,0.1570301165539259,0.004083334120542136,0.8260500139696623,0.9999999999999997,0.16111345067446803,0.026003509455078788
behaviour_alpha_2,behaviour,35,0.01364353619332723,0.14856198749629512,0.004291698468477624,0.8335027778418997,0.9999999999999998,0.15285368596477275,0.02888826772450558
behaviour_alpha_2,behaviour,36,0.014475893553232921,0.14067943980303457,0.004502576498469487,0.8403420901452627,0.9999999999999998,0.14518201630150407,0.03200593139106574
behaviour_alpha_2,behaviour,37,0.015333208905396785,0.13334028686618954,0.004715786355350381,0.846610717873063,0.9999999999999997,0.13805607322153993,0.03536655324645278
behaviour_alpha_2,behaviour,38,0.01621500262386517,0.12650548456983007,0.004931156174691838,0.8523483566316126,0.9999999999999997,0.1314366407445219,0.038979781718237495
behaviour_alpha_2,behaviour,39,0.017120714740381515,0.12013890063053204,0.005148525551362942,0.8575918590777232,0.9999999999999997,0.12528742618189498,0.04285477496748875
behaviour_alpha_2,behaviour,40,0.018049706130677773,0.11420710039586322,0.005367746908462123,0.8623754465649965,0.9999999999999997,0.11957484730432534,0.04700011549068758
behaviour_alpha_2,behaviour,41,0.01900126017384019,0.10867914802827375,0.005588686609316419,0.8667309051885693,0.9999999999999997,0.11426783463759016,0.0514237248884439
behaviour_alpha_2,behaviour,42,0.019974584747833868,0.10352642193437256,0.005811225951725849,0.8706877673660673,0.9999999999999996,0.10933764788609841,0.05613278082197895
behaviour_alpha_2,behaviour,43,0.020968814612202305,0.09872244352413495,0.006035261883288139,0.8742734799803742,0.9999999999999996,0.10475770540742309,0.06113363555281816
behaviour_alpha_2,behaviour,44,0.021983014048885672,0.09424271831183398,0.0062607075686893525,0.8775135600705906,0.9999999999999996,0.10050342588052333,0.06643173797230338
behaviour_alpha_2,behaviour,45,0.023016179804115456,0.09006458856430515,0.006487492674183412,0.8804317389573956,0.9999999999999996,0.09655208123848856,0.07203155843599299
behaviour_alpha_2,behaviour,46,0.02406724419171903,0.08616709662625763,0.006715563520335537,0.8830500956616874,0.9999999999999996,0.09288266014659316,0.07793651850037046
behaviour_alpha_2,behaviour,47,0.025135078436900857,0.08253085826157028,0.006944882927857604,0.8853891803736709,0.9999999999999996,0.08947574118942789,0.08414892410117374
behaviour_alpha_2,behaviour,48,0.026218496059862175,0.07913794520450475,0.00717543000382139,0.8874681287318112,0.9999999999999996,0.08631337520832613,0.09066990538203847
behaviour_alpha_2,behaviour,49,0.027316256457346637,0.07597177640420819,0.007407199591217631,0.8893047675472271,0.9999999999999996,0.08337897599542582,0.09749936018091233
behaviour_alpha_2,behaviour,50,0.02842706844990043,0.07301701722459775,0.007640201682566878,0.8909157126429346,0.9999999999999996,0.08065721890716462,0.10463590506670369
uncertainty_alpha_0.5_cv_0.05,uncertainty,0,0.98,0.01,0.01,0.0,1.0,0.02,1.0
uncertainty_alpha_0.5_cv_0.05,uncertainty,1,0.9489710544413593,0.019170500910043218,0.030852517111281272,0.0010059275373161154,0.9999999999999999,0.050023018021324486,1.6093745936037578
uncertainty_alpha_0.5_cv_0.05,uncertainty,2,0.8846101074245593,0.035941902211103015,0.07653898127423937,0.002909009090098319,1.0,0.11248088348534238,2.129519490223177
uncertainty_alpha_0.5_cv_0.05,uncertainty,3,0.7680525395393409,0.0646002388576862,0.160949534786338,0.0063976868166347595,0.9999999999999999,0.2255497736440242,2.4914696544839177
uncertainty_alpha_0.5_cv_0.05,uncertainty,4,0.5962818600476553,0.10838327162654479,0.2828901339930222,0.012444734332777747,1.0,0.391273405619567,2.610090374165619
uncertainty_alpha_0.5_cv_0.05,uncertainty,5,0.404431680639024,0.16607475106538944,0.4073857816938826,0.022107786601703764,0.9999999999999999,0.5734605327592721,2.4530265984471087
uncertainty_alpha_0.5_cv_0.05,uncertainty,6,0.24569639311888103,0.2317257647766165,0.48640875565356245,0.03616908645094005,1.0,0.718134520430179,2.0990706670984998
uncertainty_alpha_0.5_cv_0.05,uncertainty,7,0.1434582491637982,0.2987294242415768,0.5028784847851752,0.054933841809449775,1.0,0.8016079090267519,1.6833912027979772
uncertainty_alpha_0.5_cv_0.05,uncertainty,8,0.08704599755212748,0.3623724755855386,0.4722820350458241,0.0782994918165098,1.0,0.8346545106313628,1.3033054850059693
uncertainty_alpha_0.5_cv_0.05,uncertainty,9,0.05746746470872164,0.419300288768162,0.4173496250926522,0.10588262143046415,1.0,0.8366499138608142,0.9953478122296541
uncertainty_alpha_0.5_cv_0.05,uncertainty,10,0.041335743318597205,0.4668685198414828,0.35470713141238774,0.13708860542753226,1.0,0.8215756512538706,0.7597580824957366
uncertainty_alpha_0.5_cv_0.05,uncertainty,11,0.031644096371753694,0.5033034187415826,0.29388680100524817,0.17116568388141565,1.0000000000000002,0.7971902197468308,0.5839157654443475
uncertainty_alpha_0.5_cv_0.05,uncertainty,12,0.025184904938655234,0.5279984798910348,0.2395371885486496,0.20727942662166043,1.0,0.7675356684396843,0.4536702238197426
uncertainty_alpha_0.5_cv_0.05,uncertainty,13,0.020549441050513574,0.5414908470941582,0.19336206261309952,0.2445976492422288,1.0,0.7348529097072577,0.35709202408637647
uncertainty_alpha_0.5_cv_0.05,uncertainty,14,0.017090284580478204,0.5451398943303728,0.15540816681107805,0.282361654278071,1.0,0.7005480611414509,0.2850794235156372
uncertainty_alpha_0.5_cv_0.05,uncertainty,15,0.01446931217011921,0.5407129358721359,0.12488803257529435,0.3199297193824505,1.0,0.6656009684474302,0.23096919694339813
uncertainty_alpha_0.5_cv_0.05,uncertainty,16,0.012479377705610428,0.5300396388981948,0.10068830743254997,0.35679267596364483,1.0,0.6307279463307448,0.18996373109349518
uncertainty_alpha_0.5_cv_0.05,uncertainty,17,0.010977040928211479,0.51479431406493,0.08165938209334825,0.3925692629135103,1.0,0.5964536961582783,0.15862526034630736
uncertainty_alpha_0.5_cv_0.05,uncertainty,18,0.009856350692283097,0.4963945255375597,0.0667588073791584,0.4269903163909988,1.0,0.5631533329167181,0.13448739650555855
uncertainty_alpha_0.5_cv_0.05,uncertainty,19,0.009037029492524136,0.4759787326558699,0.055105385658701975,0.459878852192904,1.0,0.5310841183145718,0.11577278957659413
uncertainty_alpha_0.5_cv_0.05,uncertainty,20,0.008457796174403587,0.45442711164336996,0.04598473074002852,0.49113036144219796,1.0,0.5004118423833985,0.10119275360515219
uncertainty_alpha_0.5_cv_0.05,uncertainty,21,0.008071809703173762,0.4324004316646163,0.03883232733047956,0.5206954313017306,1.0000000000000002,0.47123275899509587,0.08980640278499806
uncertainty_alpha_0.5_cv_0.05,uncertainty,22,0.007843260791635111,0.41038244463499335,0.03320889980799092,0.5485653947653808,1.0000000000000002,0.44359134444298426,0.08092183338282885
uncertainty_alpha_0.5_cv_0.05,uncertainty,23,0.007744754507352919,0.3887187341999319,0.028775550027848356,0.574760961264867,1.0000000000000002,0.4174942842277803,0.07402666117205471
uncertainty_alpha_0.5_cv_0.05,uncertainty,24,0.00775529664764545,0.3676494071574737,0.025271845216415786,0.5993234509784653,1.0000000000000002,0.3929212523738895,0.06873897992059376
uncertainty_alpha_0.5_cv_0.05,uncertainty,25,0.007858756625680785,0.3473352966753527,0.022497784251172492,0.6223081624477942,1.0000000000000002,0.36983308092652517,0.06477252518393119
uncertainty_alpha_0.5_cv_0.05,uncertainty,26,0.008042698981427737,0.3278783532457168,0.020299525045486908,0.6437794227273688,1.0000000000000002,0.3481778782912037,0.061911757347012625
uncertainty_alpha_0.5_cv_0.05,uncertainty,27,0.008297498630532963,0.3093372209100024,0.018558346670178923,0.6638069337892859,1.0000000000000002,0.3278955675801813,0.05999390120459584
uncertainty_alpha_0.5_cv_0.05,uncertainty,28,0.008615671081654869,0.2917389971148771,0.017182229254652494,0.6824631025488156,1.0,0.3089212263695296,0.058895894702368855
uncertainty_alpha_0.5_cv_0.05,uncertainty,29,0.008991365940877516,0.2750880447167325,0.01609947876615602,0.6998211105762341,1.0,0.2911875234828885,0.05852482169021268
uncertainty_alpha_0.5_cv_0.05,uncertainty,30,0.009419980686094565,0.25937256443594797,0.01525391870814113,0.7159535361698165,1.0000000000000002,0.2746264831440891,0.05881084123647968
uncertainty_alpha_0.5_cv_0.05,uncertainty,31,0.009897867500248332,0.24456947984869848,0.014601264887144921,0.7309313877639084,1.0000000000000002,0.2591707447358434,0.05970190923322857
uncertainty_alpha_0.5_cv_0.05,uncertainty,32,0.010422107383456348,0.230648059703915,0.014106390697053989,0.7448234422155748,1.0000000000000002,0.244754450400969,0.061159806482493244
uncertainty_alpha_0.5_cv_0.05,uncertainty,33,0.010990336789401697,0.2175725963542427,0.0137412580387765,0.7576958088175793,1.0000000000000002,0.23131385439301919,0.0631571175278138
uncertainty_alpha_0.5_cv_0.05,uncertainty,34,0.011600612929543964,0.20530438023060715,0.01348334716640436,0.7696116596734447,1.0000000000000002,0.21878772739701152,0.06567491229977293
uncertainty_alpha_0.5_cv_0.05,uncertainty,35,0.012251309020815048,0.19380314868725468,0.0133144599990044,0.7806310822929261,1.0000000000000002,0.20711760868625909,0.06870094778743921
uncertainty_alpha_0.5_cv_0.05,uncertainty,36,0.012941032356032308,0.18302814227419478,0.013219803970739647,0.7908110213990335,1.0000000000000002,0.19624794624493444,0.07222825848789437
uncertainty_alpha_0.5_cv_0.05,uncertainty,37,0.013668559735424812,0.17293886758505436,0.013187287403221374,0.8002052852762996,1.0000000000000002,0.18612615498827573,0.07625404044429535
uncertainty_alpha_0.5_cv_0.05,uncertainty,38,0.014432786900722885,0.1634956403596603,0.013206974451734554,0.8088645982878825,1.0000000000000002,0.17670261481139485,0.08077875607375
uncertainty_alpha_0.5_cv_0.05,uncertainty,39,0.015232688265906184,0.15465996433180995,0.01327066169727191,0.8168366857050122,1.0000000000000002,0.16793062602908188,0.08580541030515706
uncertainty_alpha_0.5_cv_0.05,uncertainty,40,0.016067285531545815,0.1463947868853563,0.013371546956712025,0.824166380626386,1.0000000000000002,0.15976633384206831,0.09133895571830343
uncertainty_alpha_0.5_cv_0.05,uncertainty,41,0.016935622624378286,0.1386646629003936,0.013503969276538286,0.83089574519869,1.0000000000000002,0.15216863217693188,0.09738580106914865
uncertainty_alpha_0.5_cv_0.05,uncertainty,42,0.017836746432779948,0.13143584990697849,0.013663203176416982,0.8370642004838248,1.0000000000000002,0.14509905308339546,0.1039533976923867
uncertainty_alpha_0.5_cv_0.05,uncertainty,43,0.018769691571377617,0.12467635248734159,0.013845295312605067,0.8427086606286759,1.0000000000000002,0.13852164779994666,0.11104989066800605
uncertainty_alpha_0.5_cv_0.05,uncertainty,44,0.019733469014840563,0.11835592906909134,0.014046933649203825,0.8478636682668645,1.0000000000000002,0.13240286271829516,0.11868381888163626
uncertainty_alpha_0.5_cv_0.05,uncertainty,45,0.020727057402358716,0.11244607145056426,0.014265342359307823,0.8525615287877695,1.0000000000000002,0.12671141380987208,0.12686385727205624
uncertainty_alpha_0.5_cv_0.05,uncertainty,46,0.021749396916857996,0.10691996460754505,0.014498196609893847,0.8568324418657033,1.0000000000000002,0.1214181612174389,0.1355985915550027
uncertainty_alpha_0.5_cv_0.05,uncertainty,47,0.022799385052355563,0.10175243272436207,0.014743553177701148,0.8607046290455814,1.0000000000000002,0.11649598590206323,0.1448963212274253
uncertainty_alpha_0.5_cv_0.05,uncertainty,48,0.023875874009056025,0.09691987585977471,0.014999793538449161,0.8642044565927203,1.0000000000000002,0.11191966939822387,0.15476488599873067
uncertainty_alpha_0.5_cv_0.05,uncertainty,49,0.024977669525310293,0.09240020058100398,0.015265576794285434,0.8673565530994005,1.0000000000000002,0.10766577737528941,0.165211511428513
uncertainty_alpha_0.5_cv_0.05,uncertainty,50,0.026103530635616008,0.08817274720536325,0.015539800660440443,0.8701839214985805,1.0000000000000002,0.1037125478658037,0.17624267308181601
uncertainty_alpha_0.5_cv_0.15,uncertainty,0,0.98,0.01,0.01,0.0,1.0,0.02,1.0
uncertainty_alpha_0.5_cv_0.15,uncertainty,1,0.9489710544413593,0.019170500910043218,0.030852517111281272,0.0010059275373161154,0.9999999999999999,0.050023018021324486,1.6093745936037578
uncertainty_alpha_0.5_cv_0.15,uncertainty,2,0.8846101074245593,0.035941902211103015,0.07653898127423937,0.002909009090098319,1.0,0.11248088348534238,2.129519490223177
uncertainty_alpha_0.5_cv_0.15,uncertainty,3,0.7680525395393409,0.0646002388576862,0.160949534786338,0.0063976868166347595,0.9999999999999999,0.2255497736440242,2.4914696544839177
uncertainty_alpha_0.5_cv_0.15,uncertainty,4,0.5962818600476553,0.10838327162654479,0.2828901339930222,0.012444734332777747,1.0,0.391273405619567,2.610090374165619
uncertainty_alpha_0.5_cv_0.15,uncertainty,5,0.404431680639024,0.16607475106538944,0.4073857816938826,0.022107786601703764,0.9999999999999999,0.5734605327592721,2.4530265984471087
uncertainty_alpha_0.5_cv_0.15,uncertainty,6,0.24569639311888103,0.2317257647766165,0.48640875565356245,0.03616908645094005,1.0,0.718134520430179,2.0990706670984998
uncertainty_alpha_0.5_cv_0.15,uncertainty,7,0.1434582491637982,0.2987294242415768,0.5028784847851752,0.054933841809449775,1.0,0.8016079090267519,1.6833912027979772
uncertainty_alpha_0.5_cv_0.15,uncertainty,8,0.08704599755212748,0.3623724755855386,0.4722820350458241,0.0782994918165098,1.0,0.8346545106313628,1.3033054850059693
uncertainty_alpha_0.5_cv_0.15,uncertainty,9,0.05746746470872164,0.419300288768162,0.4173496250926522,0.10588262143046415,1.0,0.8366499138608142,0.9953478122296541
uncertainty_alpha_0.5_cv_0.15,uncertainty,10,0.041335743318597205,0.4668685198414828,0.35470713141238774,0.13708860542753226,1.0,0.8215756512538706,0.7597580824957366
uncertainty_alpha_0.5_cv_0.15,uncertainty,11,0.031644096371753694,0.5033034187415826,0.29388680100524817,0.17116568388141565,1.0000000000000002,0.7971902197468308,0.5839157654443475
uncertainty_alpha_0.5_cv_0.15,uncertainty,12,0.025184904938655234,0.5279984798910348,0.2395371885486496,0.20727942662166043,1.0,0.7675356684396843,0.4536702238197426
uncertainty_alpha_0.5_cv_0.15,uncertainty,13,0.020549441050513574,0.5414908470941582,0.19336206261309952,0.2445976492422288,1.0,0.7348529097072577,0.35709202408637647
uncertainty_alpha_0.5_cv_0.15,uncertainty,14,0.017090284580478204,0.5451398943303728,0.15540816681107805,0.282361654278071,1.0,0.7005480611414509,0.2850794235156372
uncertainty_alpha_0.5_cv_0.15,uncertainty,15,0.01446931217011921,0.5407129358721359,0.12488803257529435,0.3199297193824505,1.0,0.6656009684474302,0.23096919694339813
uncertainty_alpha_0.5_cv_0.15,uncertainty,16,0.012479377705610428,0.5300396388981948,0.10068830743254997,0.35679267596364483,1.0,0.6307279463307448,0.18996373109349518
uncertainty_alpha_0.5_cv_0.15,uncertainty,17,0.010977040928211479,0.51479431406493,0.08165938209334825,0.3925692629135103,1.0,0.5964536961582783,0.15862526034630736
uncertainty_alpha_0.5_cv_0.15,uncertainty,18,0.009856350692283097,0.4963945255375597,0.0667588073791584,0.4269903163909988,1.0,0.5631533329167181,0.13448739650555855
uncertainty_alpha_0.5_cv_0.15,uncertainty,19,0.009037029492524136,0.4759787326558699,0.055105385658701975,0.459878852192904,1.0,0.5310841183145718,0.11577278957659413
uncertainty_alpha_0.5_cv_0.15,uncertainty,20,0.008457796174403587,0.45442711164336996,0.04598473074002852,0.49113036144219796,1.0,0.5004118423833985,0.10119275360515219
uncertainty_alpha_0.5_cv_0.15,uncertainty,21,0.008071809703173762,0.4324004316646163,0.03883232733047956,0.5206954313017306,1.0000000000000002,0.47123275899509587,0.08980640278499806
uncertainty_alpha_0.5_cv_0.15,uncertainty,22,0.007843260791635111,0.41038244463499335,0.03320889980799092,0.5485653947653808,1.0000000000000002,0.44359134444298426,0.08092183338282885
uncertainty_alpha_0.5_cv_0.15,uncertainty,23,0.007744754507352919,0.3887187341999319,0.028775550027848356,0.574760961264867,1.0000000000000002,0.4174942842277803,0.07402666117205471
uncertainty_alpha_0.5_cv_0.15,uncertainty,24,0.00775529664764545,0.3676494071574737,0.025271845216415786,0.5993234509784653,1.0000000000000002,0.3929212523738895,0.06873897992059376
uncertainty_alpha_0.5_cv_0.15,uncertainty,25,0.007858756625680785,0.3473352966753527,0.022497784251172492,0.6223081624477942,1.0000000000000002,0.36983308092652517,0.06477252518393119
uncertainty_alpha_0.5_cv_0.15,uncertainty,26,0.008042698981427737,0.3278783532457168,0.020299525045486908,0.6437794227273688,1.0000000000000002,0.3481778782912037,0.061911757347012625
uncertainty_alpha_0.5_cv_0.15,uncertainty,27,0.008297498630532963,0.3093372209100024,0.018558346670178923,0.6638069337892859,1.0000000000000002,0.3278955675801813,0.05999390120459584
uncertainty_alpha_0.5_cv_0.15,uncertainty,28,0.008615671081654869,0.2917389971148771,0.017182229254652494,0.6824631025488156,1.0,0.3089212263695296,0.058895894702368855
uncertainty_alpha_0.5_cv_0.15,uncertainty,29,0.008991365940877516,0.2750880447167325,0.01609947876615602,0.6998211105762341,1.0,0.2911875234828885,0.05852482169021268
uncertainty_alpha_0.5_cv_0.15,uncertainty,30,0.009419980686094565,0.25937256443594797,0.01525391870814113,0.7159535361698165,1.0000000000000002,0.2746264831440891,0.05881084123647968
uncertainty_alpha_0.5_cv_0.15,uncertainty,31,0.009897867500248332,0.24456947984869848,0.014601264887144921,0.7309313877639084,1.0000000000000002,0.2591707447358434,0.05970190923322857
uncertainty_alpha_0.5_cv_0.15,uncertainty,32,0.010422107383456348,0.230648059703915,0.014106390697053989,0.7448234422155748,1.0000000000000002,0.244754450400969,0.061159806482493244
uncertainty_alpha_0.5_cv_0.15,uncertainty,33,0.010990336789401697,0.2175725963542427,0.0137412580387765,0.7576958088175793,1.0000000000000002,0.23131385439301919,0.0631571175278138
uncertainty_alpha_0.5_cv_0.15,uncertainty,34,0.011600612929543964,0.20530438023060715,0.01348334716640436,0.7696116596734447,1.0000000000000002,0.21878772739701152,0.06567491229977293
uncertainty_alpha_0.5_cv_0.15,uncertainty,35,0.012251309020815048,0.19380314868725468,0.0133144599990044,0.7806310822929261,1.0000000000000002,0.20711760868625909,0.06870094778743921
uncertainty_alpha_0.5_cv_0.15,uncertainty,36,0.012941032356032308,0.18302814227419478,0.013219803970739647,0.7908110213990335,1.0000000000000002,0.19624794624493444,0.07222825848789437
uncertainty_alpha_0.5_cv_0.15,uncertainty,37,0.013668559735424812,0.17293886758505436,0.013187287403221374,0.8002052852762996,1.0000000000000002,0.18612615498827573,0.07625404044429535
uncertainty_alpha_0.5_cv_0.15,uncertainty,38,0.014432786900722885,0.1634956403596603,0.013206974451734554,0.8088645982878825,1.0000000000000002,0.17670261481139485,0.08077875607375
uncertainty_alpha_0.5_cv_0.15,uncertainty,39,0.015232688265906184,0.15465996433180995,0.01327066169727191,0.8168366857050122,1.0000000000000002,0.16793062602908188,0.08580541030515706
uncertainty_alpha_0.5_cv_0.15,uncertainty,40,0.016067285531545815,0.1463947868853563,0.013371546956712025,0.824166380626386,1.0000000000000002,0.15976633384206831,0.09133895571830343
uncertainty_alpha_0.5_cv_0.15,uncertainty,41,0.016935622624378286,0.1386646629003936,0.013503969276538286,0.83089574519869,1.0000000000000002,0.15216863217693188,0.09738580106914865
uncertainty_alpha_0.5_cv_0.15,uncertainty,42,0.017836746432779948,0.13143584990697849,0.013663203176416982,0.8370642004838248,1.0000000000000002,0.14509905308339546,0.1039533976923867
uncertainty_alpha_0.5_cv_0.15,uncertainty,43,0.018769691571377617,0.12467635248734159,0.013845295312605067,0.8427086606286759,1.0000000000000002,0.13852164779994666,0.11104989066800605
uncertainty_alpha_0.5_cv_0.15,uncertainty,44,0.019733469014840563,0.11835592906909134,0.014046933649203825,0.8478636682668645,1.0000000000000002,0.13240286271829516,0.11868381888163626
uncertainty_alpha_0.5_cv_0.15,uncertainty,45,0.020727057402358716,0.11244607145056426,0.014265342359307823,0.8525615287877695,1.0000000000000002,0.12671141380987208,0.12686385727205624
uncertainty_alpha_0.5_cv_0.15,uncertainty,46,0.021749396916857996,0.10691996460754505,0.014498196609893847,0.8568324418657033,1.0000000000000002,0.1214181612174389,0.1355985915550027
uncertainty_alpha_0.5_cv_0.15,uncertainty,47,0.022799385052355563,0.10175243272436207,0.014743553177701148,0.8607046290455814,1.0000000000000002,0.11649598590206323,0.1448963212274253
